kind,id,file,declaration,axioms,n_axioms,uses_sorry_axiom,beyond_standard,status,elapsed_seconds
survivor,verina_basic_8__T4_cond_invert__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_8/verina_basic_8__T4_cond_invert__0/model_goedel-prover-v2-8b.lean,myMin_spec_satisfied,propext,1,False,,clean,7.769
survivor,verina_basic_8__T4_cond_invert__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_8/verina_basic_8__T4_cond_invert__0/model_goedel-prover-v2-8b__hard_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.93
survivor,verina_basic_8__T5_branch_extract__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_8/verina_basic_8__T5_branch_extract__0/model_goedel-prover-v2-8b__avoid_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.599
survivor,verina_basic_8__T5_branch_extract__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_8/verina_basic_8__T5_branch_extract__0/model_goedel-prover-v2-8b__hard_unfold.lean,myMin_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.675
survivor,verina_basic_81__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_81/verina_basic_81__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,DivisionFunction_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.134
survivor,verina_basic_81__T4_cond_invert__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_81/verina_basic_81__T4_cond_invert__0/model_goedel-prover-v2-8b__hard_unfold.lean,DivisionFunction_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.056
survivor,verina_basic_81__T5_branch_extract__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_81/verina_basic_81__T5_branch_extract__0/model_goedel-prover-v2-8b__hard_unfold.lean,DivisionFunction_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.157
survivor,verina_basic_88__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_88/verina_basic_88__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,ToArray_spec_satisfied,propext,1,False,,clean,6.894
survivor,verina_basic_88__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_88/verina_basic_88__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,ToArray_spec_satisfied,propext,1,False,,clean,6.925
survivor,verina_basic_88__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_88/verina_basic_88__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,ToArray_spec_satisfied,propext,1,False,,clean,6.975
survivor,verina_basic_88__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_88/verina_basic_88__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,ToArray_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.829
survivor,verina_basic_91__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_91/verina_basic_91__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,Swap_spec_satisfied,propext,1,False,,clean,7.937
survivor,verina_basic_91__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_91/verina_basic_91__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,Swap_spec_satisfied,propext,1,False,,clean,7.602
survivor,verina_basic_91__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_91/verina_basic_91__T1_let_intro__0/model_goedel-prover-v2-32b.lean,Swap_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.282
survivor,verina_basic_91__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_91/verina_basic_91__T1_let_intro__0/model_goedel-prover-v2-8b.lean,Swap_spec_satisfied,propext,1,False,,clean,7.605
survivor,verina_basic_91__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_91/verina_basic_91__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,Swap_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.602
survivor,verina_basic_91__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_91/verina_basic_91__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,Swap_spec_satisfied,propext,1,False,,clean,7.92
survivor,verina_basic_91__T2_helper_extract__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_91/verina_basic_91__T2_helper_extract__0/model_deepseek-prover-v2-7b__hard_unfold.lean,Swap_spec_satisfied,propext,1,False,,clean,7.334
survivor,verina_basic_91__T2_helper_extract__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_91/verina_basic_91__T2_helper_extract__0/model_goedel-prover-v2-8b.lean,Swap_spec_satisfied,,0,False,,clean,9.577
survivor,verina_basic_92__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_92/verina_basic_92__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,SwapArithmetic_spec_satisfied,propext,1,False,,clean,7.287
survivor,verina_basic_92__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_92/verina_basic_92__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,SwapArithmetic_spec_satisfied,propext,1,False,,clean,6.9
survivor,verina_basic_92__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_92/verina_basic_92__T1_let_intro__0/model_goedel-prover-v2-32b.lean,SwapArithmetic_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.378
survivor,verina_basic_92__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_92/verina_basic_92__T1_let_intro__0/model_goedel-prover-v2-8b.lean,SwapArithmetic_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.663
survivor,verina_basic_92__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_92/verina_basic_92__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,SwapArithmetic_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.529
survivor,verina_basic_92__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_92/verina_basic_92__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,SwapArithmetic_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.639
survivor,verina_basic_92__T3_comm_swap__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_92/verina_basic_92__T3_comm_swap__0/model_deepseek-prover-v2-7b.lean,SwapArithmetic_spec_satisfied,propext,1,False,,clean,7.774
survivor,verina_basic_92__T3_comm_swap__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_92/verina_basic_92__T3_comm_swap__0/model_deepseek-prover-v2-7b__hard_unfold.lean,SwapArithmetic_spec_satisfied,propext,1,False,,clean,7.691
survivor,verina_basic_92__T3_comm_swap__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_92/verina_basic_92__T3_comm_swap__0/model_goedel-prover-v2-32b.lean,SwapArithmetic_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.063
survivor,verina_basic_92__T3_comm_swap__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_92/verina_basic_92__T3_comm_swap__0/model_goedel-prover-v2-8b.lean,SwapArithmetic_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.683
survivor,verina_basic_92__T3_comm_swap__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_92/verina_basic_92__T3_comm_swap__0/model_goedel-prover-v2-8b__avoid_unfold.lean,SwapArithmetic_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.129
survivor,verina_basic_92__T3_comm_swap__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_92/verina_basic_92__T3_comm_swap__0/model_goedel-prover-v2-8b__hard_unfold.lean,SwapArithmetic_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.162
survivor,verina_basic_96__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_96/verina_basic_96__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,SwapSimultaneous_spec_satisfied,propext,1,False,,clean,7.189
survivor,verina_basic_96__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_96/verina_basic_96__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,SwapSimultaneous_spec_satisfied,propext,1,False,,clean,7.311
survivor,verina_basic_96__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_96/verina_basic_96__T1_let_intro__0/model_goedel-prover-v2-32b.lean,SwapSimultaneous_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.707
survivor,verina_basic_96__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_96/verina_basic_96__T1_let_intro__0/model_goedel-prover-v2-8b.lean,SwapSimultaneous_spec_satisfied,propext,1,False,,clean,7.283
survivor,verina_basic_96__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_96/verina_basic_96__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,SwapSimultaneous_spec_satisfied,,0,False,,clean,7.051
survivor,verina_basic_96__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_96/verina_basic_96__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,SwapSimultaneous_spec_satisfied,propext,1,False,,clean,7.598
survivor,verina_basic_96__T2_helper_extract__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_96/verina_basic_96__T2_helper_extract__0/model_deepseek-prover-v2-7b.lean,SwapSimultaneous_spec_satisfied,propext,1,False,,clean,7.62
survivor,verina_basic_96__T2_helper_extract__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_96/verina_basic_96__T2_helper_extract__0/model_goedel-prover-v2-32b.lean,SwapSimultaneous_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.184
survivor,verina_basic_96__T2_helper_extract__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_96/verina_basic_96__T2_helper_extract__0/model_goedel-prover-v2-8b.lean,SwapSimultaneous_spec_satisfied,,0,False,,clean,7.598
survivor,verina_basic_96__T2_helper_extract__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_96/verina_basic_96__T2_helper_extract__0/model_goedel-prover-v2-8b__avoid_unfold.lean,SwapSimultaneous_spec_satisfied,,0,False,,clean,7.6
survivor,verina_basic_98__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_98/verina_basic_98__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,Triple_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.393
survivor,verina_basic_98__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_98/verina_basic_98__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,Triple_spec_satisfied,propext,1,False,,clean,6.945
survivor,verina_basic_98__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_98/verina_basic_98__T1_let_intro__0/model_goedel-prover-v2-32b.lean,Triple_spec_satisfied,propext,1,False,,clean,7.214
survivor,verina_basic_98__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_98/verina_basic_98__T1_let_intro__0/model_goedel-prover-v2-8b.lean,Triple_spec_satisfied,propext,1,False,,clean,7.127
survivor,verina_basic_98__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_98/verina_basic_98__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,Triple_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.203
survivor,verina_basic_98__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_98/verina_basic_98__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,Triple_spec_satisfied,propext,1,False,,clean,7.256
survivor,verina_basic_98__T2_helper_extract__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_98/verina_basic_98__T2_helper_extract__0/model_goedel-prover-v2-32b.lean,Triple_spec_satisfied,propext,1,False,,clean,7.642
survivor,verina_basic_98__T2_helper_extract__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_98/verina_basic_98__T2_helper_extract__0/model_goedel-prover-v2-8b.lean,Triple_spec_satisfied,propext,1,False,,clean,7.712
survivor,verina_basic_98__T3_comm_swap__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_98/verina_basic_98__T3_comm_swap__0/model_deepseek-prover-v2-7b.lean,Triple_spec_satisfied,"propext, Quot.sound",2,False,,clean,8.076
survivor,verina_basic_98__T3_comm_swap__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_98/verina_basic_98__T3_comm_swap__0/model_goedel-prover-v2-8b__hard_unfold.lean,Triple_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.968
survivor,verina_basic_99__T1_let_intro__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_99/verina_basic_99__T1_let_intro__0/model_deepseek-prover-v2-7b.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.775
survivor,verina_basic_99__T1_let_intro__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T1_let_intro__0/model_deepseek-prover-v2-7b__hard_unfold.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.589
survivor,verina_basic_99__T1_let_intro__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_99/verina_basic_99__T1_let_intro__0/model_goedel-prover-v2-32b.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.974
survivor,verina_basic_99__T1_let_intro__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_99/verina_basic_99__T1_let_intro__0/model_goedel-prover-v2-8b.lean,Triple_spec_satisfied,propext,1,False,,clean,7.428
survivor,verina_basic_99__T1_let_intro__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T1_let_intro__0/model_goedel-prover-v2-8b__avoid_unfold.lean,Triple_spec_satisfied,"propext, Quot.sound",2,False,,clean,8.072
survivor,verina_basic_99__T1_let_intro__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T1_let_intro__0/model_goedel-prover-v2-8b__hard_unfold.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.919
survivor,verina_basic_99__T3_comm_swap__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__0/model_deepseek-prover-v2-7b.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.147
survivor,verina_basic_99__T3_comm_swap__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__0/model_deepseek-prover-v2-7b__hard_unfold.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.885
survivor,verina_basic_99__T3_comm_swap__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__0/model_goedel-prover-v2-8b.lean,Triple_spec_satisfied,propext,1,False,,clean,7.623
survivor,verina_basic_99__T3_comm_swap__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__0/model_goedel-prover-v2-8b__avoid_unfold.lean,Triple_spec_satisfied,"propext, Quot.sound",2,False,,clean,8.588
survivor,verina_basic_99__T3_comm_swap__0|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__0/model_goedel-prover-v2-8b__hard_unfold.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.306
survivor,verina_basic_99__T3_comm_swap__1|deepseek-prover-v2-7b,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__1/model_deepseek-prover-v2-7b.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.478
survivor,verina_basic_99__T3_comm_swap__1|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__1/model_deepseek-prover-v2-7b__hard_unfold.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.883
survivor,verina_basic_99__T3_comm_swap__1|goedel-prover-v2-8b,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__1/model_goedel-prover-v2-8b.lean,Triple_spec_satisfied,propext,1,False,,clean,7.33
survivor,verina_basic_99__T3_comm_swap__1|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__1/model_goedel-prover-v2-8b__avoid_unfold.lean,Triple_spec_satisfied,"propext, Quot.sound",2,False,,clean,8.247
survivor,verina_basic_99__T3_comm_swap__1|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__1/model_goedel-prover-v2-8b__hard_unfold.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.155
survivor,verina_basic_99__T3_comm_swap__2|deepseek-prover-v2-7b,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__2/model_deepseek-prover-v2-7b.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.087
survivor,verina_basic_99__T3_comm_swap__2|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__2/model_deepseek-prover-v2-7b__hard_unfold.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.661
survivor,verina_basic_99__T3_comm_swap__2|goedel-prover-v2-32b,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__2/model_goedel-prover-v2-32b.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,8.432
survivor,verina_basic_99__T3_comm_swap__2|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__2/model_goedel-prover-v2-8b__avoid_unfold.lean,Triple_spec_satisfied,"propext, Quot.sound",2,False,,clean,8.204
survivor,verina_basic_99__T3_comm_swap__2|goedel-prover-v2-8b__hard_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T3_comm_swap__2/model_goedel-prover-v2-8b__hard_unfold.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.287
survivor,verina_basic_99__T4_cond_invert__0|deepseek-prover-v2-7b,artifacts/variants/verina_basic_99/verina_basic_99__T4_cond_invert__0/model_deepseek-prover-v2-7b.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.749
survivor,verina_basic_99__T4_cond_invert__0|deepseek-prover-v2-7b__hard_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T4_cond_invert__0/model_deepseek-prover-v2-7b__hard_unfold.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.831
survivor,verina_basic_99__T4_cond_invert__0|goedel-prover-v2-32b,artifacts/variants/verina_basic_99/verina_basic_99__T4_cond_invert__0/model_goedel-prover-v2-32b.lean,Triple_spec_satisfied,"propext, Classical.choice, Quot.sound",3,False,,clean,7.691
survivor,verina_basic_99__T4_cond_invert__0|goedel-prover-v2-8b,artifacts/variants/verina_basic_99/verina_basic_99__T4_cond_invert__0/model_goedel-prover-v2-8b.lean,Triple_spec_satisfied,propext,1,False,,clean,7.185
survivor,verina_basic_99__T4_cond_invert__0|goedel-prover-v2-8b__avoid_unfold,artifacts/variants/verina_basic_99/verina_basic_99__T4_cond_invert__0/model_goedel-prover-v2-8b__avoid_unfold.lean,Triple_spec_satisfied,"propext, Quot.sound",2,False,,clean,7.481
