task_id,tier,transformation,severity,equivalence_class,applicable,inapplicable_reason,candidate_generated,n_variants,variant_ids,code_loc_original,code_loc_refactored,structural_metadata
verina_basic_87,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],5,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_87,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],5,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_87,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],5,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': True, 'n_if': 0, 'n_plus': 0}"
verina_basic_88,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_88__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_88,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_88__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_88,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_88,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_88,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_89,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_89__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_89,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_89__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_89,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_89,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_89,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 0}"
verina_basic_9,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_9__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_9,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_9__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_9,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_9,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_9,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_90,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_90__T1_let_intro__0'],11,13.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 5, 'n_plus': 2}"
verina_basic_90,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_90__T2_helper_extract__0'],11,13.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 5, 'n_plus': 2}"
verina_basic_90,basic,T3_comm_swap,E,theorem_certified,True,,True,2,"['verina_basic_90__T3_comm_swap__0', 'verina_basic_90__T3_comm_swap__1']",11,11.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 5, 'n_plus': 2}"
verina_basic_90,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],11,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 5, 'n_plus': 2}"
verina_basic_90,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],11,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 5, 'n_plus': 2}"
verina_basic_91,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_91__T1_let_intro__0'],6,8.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_91,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_91__T2_helper_extract__0'],6,8.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_91,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],6,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_91,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],6,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_91,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],6,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_92,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_92__T1_let_intro__0'],6,8.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_basic_92,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_92__T2_helper_extract__0'],6,8.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_basic_92,basic,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_basic_92__T3_comm_swap__0'],6,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_basic_92,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],6,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_basic_92,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],6,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 1}"
verina_basic_93,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_93__T1_let_intro__0'],4,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_93,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_93__T2_helper_extract__0'],4,6.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_93,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_93,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_93,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],4,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_94,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_94__T1_let_intro__0'],8,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_basic_94,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_94__T2_helper_extract__0'],8,10.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_basic_94,basic,T3_comm_swap,E,theorem_certified,True,,True,1,['verina_basic_94__T3_comm_swap__0'],8,8.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_basic_94,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],8,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_basic_94,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],8,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': True, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 1, 'n_plus': 1}"
verina_basic_95,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_95__T1_let_intro__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_95,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_95__T2_helper_extract__0'],5,7.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_95,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],5,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_95,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],5,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_95,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],5,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_96,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_96__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_96,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_96__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_96,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_96,basic,T4_cond_invert,E,theorem_certified,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_96,basic,T5_branch_extract,S,definitional,False,no_tail_if_then_else,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_97,basic,T1_let_intro,D,definitional,True,,True,1,['verina_basic_97__T1_let_intro__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_97,basic,T2_helper_extract,S,definitional,True,,True,1,['verina_basic_97__T2_helper_extract__0'],1,3.0,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
verina_basic_97,basic,T3_comm_swap,E,theorem_certified,False,no_commutative_operator_occurrence,False,0,[],1,,"{'code_has_def_level_termination': False, 'code_has_where': False, 'code_has_do': False, 'code_has_let_rec': False, 'code_self_recursive': False, 'code_aux_nonempty': False, 'n_if': 0, 'n_plus': 0}"
